customer_id,monthly_spend_delta_pct,salary_credit_variance,emi_to_income_ratio_new,merchant_category_shift_score,peer_transfer_anomaly_score,utility_bill_location_change,sip_initiation_flag,balance_floor_volatility,life_event_label
CUST_00296,9.9609,-0.1829,0.2271,0.5225,0.4829,0,0,0.102,digital_shift
CUST_00297,42.0572,-0.0276,0.0975,0.5625,0.3759,1,0,0.1147,travel_pattern
CUST_00298,-3.0081,0.0008,0.1003,0.1268,0.0178,0,1,0.078,retirement_approach
CUST_00299,51.7035,-0.138,0.0437,0.6583,0.2749,0,0,0.0666,travel_pattern
CUST_00300,34.1875,-0.0167,0.3461,0.6272,0.2388,0,0,0.4163,medical_event
CUST_00301,1.4485,-0.0254,0.034,0.2288,0.0834,0,1,0.2026,retirement_approach
CUST_00302,16.8233,-0.0682,0.3219,0.4335,0.1556,0,0,0.4483,medical_event
CUST_00303,8.6785,-0.023,0.5483,0.18,0.1481,0,0,0.2825,education_loan
CUST_00304,34.3304,-0.0643,0.2394,0.5962,0.0614,0,0,0.3944,medical_event
CUST_00305,19.5837,-0.128,0.3284,0.5437,0.1908,0,0,0.3672,vehicle_purchase
CUST_00306,-7.4983,0.0779,0.1567,0.2779,0.001,0,0,0.0872,retirement_approach
CUST_00307,7.2428,0.0078,0.3201,0.0226,0.1861,0,0,0.3241,education_loan
CUST_00308,16.563,-0.0019,0.3531,0.5999,0.2276,0,0,0.5116,medical_event
CUST_00309,26.4692,-0.0068,0.2322,0.6914,0.5604,0,0,0.1968,marriage
CUST_00310,18.8539,0.104,0.3997,0.6673,0.2473,0,0,0.3678,medical_event
CUST_00311,46.4885,0.1343,0.3211,0.4758,0.3747,0,0,0.141,marriage
CUST_00312,25.1335,-0.0534,0.2933,0.6885,0.1379,0,0,0.5112,medical_event
CUST_00313,39.958,0.1038,0.2484,0.581,0.0975,0,0,0.4867,medical_event
CUST_00314,34.0552,0.3242,0.0689,0.0514,0.0424,0,0,0.2164,salary_hike
CUST_00315,5.3003,-0.039,0.2111,0.2155,0.1711,0,1,0.0475,retirement_approach
CUST_00316,5.5185,-0.0854,0.2162,0.2938,0.2519,0,1,0.1401,retirement_approach
CUST_00317,62.5979,0.9033,0.1073,0.2228,0.2996,0,0,0.2331,windfall_bonus
CUST_00318,3.3257,0.003,0.3405,0.1389,0.1662,0,0,0.3886,education_loan
CUST_00319,28.6485,-0.0858,0.2561,0.4167,0.2829,0,0,0.3808,vehicle_purchase
CUST_00320,25.3671,-0.0671,0.3484,0.5569,0.0487,0,0,0.4426,new_child
CUST_00321,45.3642,0.59,0.1535,0.0288,0.1178,0,1,0.2712,windfall_bonus
CUST_00322,10.9079,0.0707,0.5745,0.2677,0.0638,0,0,0.4982,education_loan
CUST_00323,-8.679,-0.1234,0.215,0.2302,0.2699,0,1,0.2017,retirement_approach
CUST_00324,37.5265,-0.053,0.3853,0.5184,0.0324,0,0,0.5241,medical_event
CUST_00325,24.5298,-0.0409,0.2318,0.4578,0.5522,0,1,0.0949,digital_shift
CUST_00326,26.7304,0.0152,0.2882,0.4986,0.1222,0,0,0.5067,new_child
CUST_00327,34.9566,0.5566,0.1727,0.4502,0.4519,0,0,0.0845,job_change
CUST_00328,30.1483,0.5547,0.1558,0.2549,0.0435,0,1,0.1029,salary_hike
CUST_00329,43.2886,-0.1081,0.009,0.5589,0.3865,1,0,0.175,travel_pattern
CUST_00330,23.9416,-0.0135,0.1453,0.6462,0.5533,0,0,0.0659,digital_shift
CUST_00331,9.7105,-0.0027,0.0981,0.1805,0.0471,0,1,0.2214,retirement_approach
CUST_00332,27.611,0.1002,0.1303,0.6085,0.5777,1,0,0.1367,relocation
CUST_00333,20.9714,0.6249,0.1418,0.4826,0.4959,0,0,0.0873,job_change
CUST_00334,10.5541,-0.0134,0.0876,0.484,0.5729,0,1,0.1997,digital_shift
CUST_00335,28.1374,0.5357,0.1354,0.6625,0.4023,0,0,0.1718,job_change
CUST_00336,38.0453,-0.0071,0.2652,0.362,0.0931,0,0,0.4815,new_child
CUST_00337,38.416,0.7855,0.0219,0.1064,0.0011,0,0,0.1426,windfall_bonus
CUST_00338,16.0332,0.1344,0.1106,0.4316,0.6507,0,0,0.1561,digital_shift
CUST_00339,43.9271,0.8624,0.2098,0.2136,0.2131,0,1,0.2457,windfall_bonus
CUST_00340,35.6314,0.8653,0.1164,0.0031,0.2517,0,0,0.1957,windfall_bonus
CUST_00341,29.6915,-0.0502,0.0409,0.7442,0.3902,1,0,0.0647,relocation
CUST_00342,25.3588,-0.1158,0.2696,0.6593,0.0266,0,0,0.296,new_child
CUST_00343,26.4792,-0.1122,0.2686,0.6497,0.1271,0,0,0.5396,medical_event
CUST_00344,46.6823,0.0323,0.0943,0.5789,0.3674,0,0,0.073,travel_pattern
CUST_00345,46.6818,0.8055,0.0633,0.1262,0.1439,0,1,0.1459,windfall_bonus
CUST_00346,18.8313,-0.0265,0.0936,0.7493,0.3354,1,0,0.1586,relocation
CUST_00347,43.7671,0.7454,0.1365,0.2201,0.1928,0,1,0.2239,windfall_bonus
CUST_00348,15.7015,0.3445,0.0124,0.5673,0.4417,0,0,0.0814,job_change
CUST_00349,28.6331,0.5139,0.1013,0.5718,0.453,0,0,0.0772,job_change
CUST_00350,32.6356,0.0896,0.2396,0.6675,0.0583,0,0,0.2842,new_child
CUST_00351,37.2472,-0.1939,0.0529,0.5209,0.4369,0,0,0.1331,travel_pattern
CUST_00352,37.0971,0.3741,0.127,0.0962,0.1226,0,0,0.1748,salary_hike
CUST_00353,14.9191,0.1684,0.3071,0.474,0.0403,0,0,0.6262,medical_event
CUST_00354,37.016,0.0553,0.3292,0.7294,0.3553,0,0,0.185,marriage
CUST_00355,44.7536,0.1342,0.0301,0.5356,0.2136,0,0,0.0962,travel_pattern
CUST_00356,50.2327,0.4372,0.1024,0.1086,0.1655,0,1,0.1844,salary_hike
CUST_00357,33.6088,-0.0081,0.4653,0.5905,0.0483,0,0,0.3981,medical_event
CUST_00358,29.8804,0.2843,0.0766,0.4794,0.46,0,0,0.0653,job_change
CUST_00359,15.8291,0.0102,0.3138,0.4308,0.0511,0,0,0.1838,vehicle_purchase
CUST_00360,-4.376,0.0133,0.074,0.2192,0.0092,0,1,0.149,retirement_approach
CUST_00361,20.5721,0.0433,0.0874,0.5003,0.5805,0,0,0.1198,digital_shift
CUST_00362,11.1547,0.1139,0.4775,0.337,0.1044,0,0,0.4372,vehicle_purchase
CUST_00363,-6.3824,-0.1206,0.1445,0.1556,0.2947,0,1,0.0943,retirement_approach
CUST_00364,12.2975,0.113,0.3603,0.3607,0.0895,0,0,0.233,vehicle_purchase
CUST_00365,7.5131,0.0149,0.4603,0.0449,0.1742,0,0,0.4065,education_loan
CUST_00366,46.0785,-0.0813,0.1323,0.6615,0.376,1,0,0.0525,travel_pattern
CUST_00367,12.3689,0.0069,0.1463,0.1173,0.1692,0,1,0.1714,retirement_approach
CUST_00368,30.0466,0.326,0.1255,0.614,0.4775,0,0,0.0785,job_change
CUST_00369,-10.9414,-0.0298,0.0645,0.0104,0.2207,0,0,0.114,retirement_approach
CUST_00370,38.8151,0.0018,0.2584,0.5709,0.1446,0,0,0.335,new_child
CUST_00371,22.2673,-0.1126,0.484,0.3203,0.0565,0,0,0.4049,vehicle_purchase
CUST_00372,11.6889,-0.0596,0.2361,0.7098,0.5147,1,0,0.1894,relocation
CUST_00373,40.301,0.0462,0.4144,0.7813,0.5492,0,0,0.1768,marriage
CUST_00374,19.3266,-0.0531,0.2479,0.3749,0.0987,0,0,0.302,vehicle_purchase
CUST_00375,36.4484,-0.0664,0.174,0.6952,0.4971,1,0,0.1166,relocation
CUST_00376,30.2865,0.5815,0.1508,0.2955,0.1097,0,1,0.2608,salary_hike
CUST_00377,28.3311,-0.1252,0.3752,0.5264,0.1213,0,0,0.2232,vehicle_purchase
CUST_00378,1.9209,0.0522,0.5031,0.14,0.1928,0,0,0.4586,education_loan
CUST_00379,33.3741,0.4882,0.1134,0.0366,0.025,0,1,0.0935,salary_hike
CUST_00380,42.8413,-0.0876,0.2885,0.4385,0.0465,0,0,0.3806,medical_event
CUST_00381,22.0193,0.4716,0.0863,0.443,0.4129,0,0,0.1127,job_change
CUST_00382,11.4442,-0.0093,0.176,0.2359,0.2996,0,0,0.1237,retirement_approach
CUST_00383,25.4306,-0.0648,0.144,0.5459,0.3806,1,0,0.1025,relocation
CUST_00384,0.0606,-0.0082,0.0479,0.0723,0.0957,0,1,0.0584,retirement_approach
CUST_00385,40.4873,-0.2204,0.3164,0.5161,0.0492,0,0,0.4096,medical_event
CUST_00386,60.0464,0.7623,0.0177,0.1593,0.0204,0,0,0.2183,windfall_bonus
CUST_00387,12.0642,-0.0555,0.0239,0.5304,0.3586,0,0,0.066,digital_shift
CUST_00388,44.4126,0.4424,0.0721,0.2011,0.1943,0,0,0.2672,salary_hike
CUST_00389,32.7532,-0.1349,0.2742,0.5923,0.5719,0,0,0.0634,marriage
CUST_00390,54.8313,0.0003,0.1651,0.6678,0.377,1,0,0.0651,travel_pattern
CUST_00391,25.6362,0.4687,0.1941,0.7484,0.4188,0,0,0.0814,job_change
CUST_00392,20.9881,-0.133,0.4207,0.454,0.268,0,0,0.2981,vehicle_purchase
CUST_00393,-3.3957,0.0182,0.5289,0.177,0.2896,0,0,0.3794,education_loan
CUST_00394,21.8495,0.0288,0.0318,0.5022,0.4827,0,1,0.1238,digital_shift
CUST_00395,9.2442,-0.1354,0.0772,0.676,0.5187,1,0,0.1102,relocation
CUST_00396,-6.9064,0.0514,0.499,0.1324,0.0251,0,0,0.5793,education_loan
CUST_00397,32.2616,-0.1805,0.3519,0.45,0.2455,0,0,0.2503,new_child
CUST_00398,29.2887,0.0774,0.3776,0.5935,0.5939,0,0,0.1141,marriage
CUST_00399,21.2712,0.5752,0.048,0.6074,0.5976,0,0,0.0897,job_change
CUST_00400,55.0593,0.7977,0.22,0.2609,0.0326,0,1,0.1893,windfall_bonus
CUST_00401,2.2923,0.08,0.3644,0.1282,0.2456,0,0,0.3135,education_loan
CUST_00402,38.2234,-0.0952,0.3853,0.61,0.1143,0,0,0.499,medical_event
CUST_00403,27.1459,0.0282,0.2705,0.4777,0.2176,0,0,0.3689,vehicle_purchase
CUST_00404,33.0364,-0.0031,0.2447,0.435,0.0906,0,0,0.4731,new_child
CUST_00405,23.8555,0.1828,0.2304,0.6265,0.5526,0,1,0.0819,digital_shift
CUST_00406,33.3844,0.3268,0.1869,0.0484,0.0605,0,0,0.299,salary_hike
CUST_00407,33.3901,-0.1754,0.0247,0.7148,0.3706,1,0,0.123,relocation
CUST_00408,6.9903,0.1101,0.0124,0.4822,0.6145,0,1,0.1016,digital_shift
CUST_00409,3.6998,-0.0271,0.2097,0.16,0.2254,0,1,0.1393,retirement_approach
CUST_00410,34.7082,0.7271,0.2118,0.236,0.0442,0,1,0.2034,windfall_bonus
CUST_00411,19.128,0.2246,0.0353,0.5325,0.5024,0,0,0.1449,job_change
CUST_00412,2.4241,-0.0475,0.3209,0.1209,0.1844,0,0,0.3117,education_loan
CUST_00413,26.2612,-0.0338,0.3199,0.2341,0.0922,0,0,0.2948,vehicle_purchase
CUST_00414,20.8878,0.646,0.0763,0.2685,0.1046,0,1,0.2894,salary_hike
CUST_00415,-2.9347,-0.0296,0.3868,0.2926,0.0576,0,0,0.3354,education_loan
CUST_00416,59.0579,-0.0111,0.4261,0.6808,0.4746,0,0,0.1475,marriage
CUST_00417,59.9923,0.1124,0.3278,0.5773,0.6612,0,0,0.1929,marriage
CUST_00418,32.7303,0.0774,0.2052,0.6191,0.2203,1,0,0.1951,travel_pattern
CUST_00419,20.8117,0.1229,0.209,0.6649,0.468,0,0,0.1063,digital_shift
CUST_00420,40.0685,-0.1472,0.2829,0.4884,0.5001,0,0,0.0765,marriage
CUST_00421,32.2325,0.8309,0.2319,0.2659,0.1635,0,1,0.1856,windfall_bonus
CUST_00422,44.7314,0.4637,0.1611,0.1788,0.1246,0,0,0.115,salary_hike
CUST_00423,21.436,0.1665,0.0663,0.7153,0.5762,1,0,0.1068,relocation
CUST_00424,15.2082,0.0567,0.0536,0.5883,0.3829,1,0,0.0949,relocation
CUST_00425,45.3032,-0.0612,0.2183,0.6515,0.4541,1,0,0.0753,travel_pattern
CUST_00426,20.0056,0.139,0.1135,0.7422,0.4651,1,0,0.0664,relocation
CUST_00427,7.3317,0.0414,0.0684,0.2832,0.1177,0,1,0.1129,retirement_approach
CUST_00428,24.5262,0.0804,0.0003,0.7094,0.4276,1,0,0.0901,relocation
CUST_00429,18.6642,0.0406,0.2797,0.5346,0.1237,0,0,0.2727,vehicle_purchase
CUST_00430,47.6842,0.4772,0.0874,0.0251,0.2548,0,1,0.2943,windfall_bonus
CUST_00431,34.2114,-0.0157,0.1442,0.4977,0.0782,0,0,0.4008,new_child
CUST_00432,13.3111,-0.0414,0.1254,0.5792,0.4077,0,1,0.1134,digital_shift
CUST_00433,18.0148,0.5433,0.1891,0.5514,0.4569,0,0,0.054,job_change
CUST_00434,25.2702,0.0123,0.3519,0.479,0.0305,0,0,0.3724,vehicle_purchase
CUST_00435,17.6989,-0.0392,0.2383,0.4279,0.3663,0,1,0.1531,digital_shift
CUST_00436,-0.3339,-0.0395,0.3638,0.1223,0.0047,0,0,0.3549,education_loan
CUST_00437,24.5522,0.0573,0.2211,0.5896,0.508,1,0,0.109,relocation
CUST_00438,43.0944,0.9332,0.1216,0.1669,0.2785,0,1,0.1943,windfall_bonus
CUST_00439,27.791,-0.0326,0.3915,0.5158,0.2701,0,0,0.3573,vehicle_purchase
CUST_00440,43.9207,-0.082,0.1592,0.582,0.4089,1,0,0.1746,travel_pattern
CUST_00441,25.691,0.3949,0.0208,0.5547,0.2626,0,0,0.1716,job_change
CUST_00442,51.2479,-0.0194,0.1705,0.633,0.1768,0,0,0.4232,medical_event
CUST_00443,10.993,0.0109,0.5278,0.0424,0.1608,0,0,0.4112,education_loan
CUST_00444,34.6049,0.0745,0.2491,0.5492,0.4949,0,0,0.1552,marriage
CUST_00445,11.6341,-0.0703,0.0917,0.5982,0.5589,0,1,0.1871,digital_shift
CUST_00446,34.6221,0.4413,0.1121,0.7035,0.4464,0,0,0.1724,job_change
CUST_00447,38.1538,0.1262,0.3676,0.6748,0.2764,0,0,0.3404,medical_event
CUST_00448,3.2903,-0.1212,0.1334,0.4661,0.5723,0,1,0.1156,digital_shift
CUST_00449,69.9809,0.7639,0.1579,0.0056,0.1918,0,0,0.2163,windfall_bonus
CUST_00450,39.7393,0.0791,0.3371,0.5554,0.1749,0,0,0.3808,medical_event
CUST_00451,53.5684,0.6663,0.2494,0.2774,0.1346,0,0,0.2231,windfall_bonus
CUST_00452,2.5636,0.0016,0.5523,0.2503,0.0537,0,0,0.3716,education_loan
CUST_00453,23.0239,0.1795,0.0738,0.5191,0.4433,1,0,0.0597,travel_pattern
CUST_00454,27.3517,0.0141,0.4023,0.4005,0.0537,0,0,0.2032,vehicle_purchase
CUST_00455,39.1998,0.0194,0.1021,0.7182,0.2829,1,0,0.1769,travel_pattern
CUST_00456,18.8271,-0.02,0.0624,0.5287,0.4561,0,0,0.1624,digital_shift
CUST_00457,15.1398,0.0351,0.1643,0.6316,0.3683,0,0,0.1975,digital_shift
CUST_00458,39.3174,-0.0883,0.3723,0.5755,0.0689,0,0,0.2918,new_child
CUST_00459,43.0978,0.2452,0.1854,0.7459,0.4667,1,0,0.0612,travel_pattern
CUST_00460,32.0616,-0.1363,0.1658,0.6932,0.5662,1,0,0.1908,relocation
CUST_00461,61.1121,0.6055,0.0465,0.1236,0.2959,0,1,0.2815,windfall_bonus
CUST_00462,12.8443,0.0159,0.5505,0.4604,0.0782,0,0,0.2881,vehicle_purchase
CUST_00463,45.0548,0.4545,0.2252,0.2492,0.2511,0,0,0.2274,salary_hike
CUST_00464,37.4448,0.0257,0.2331,0.6314,0.174,0,0,0.4001,medical_event
CUST_00465,14.7043,-0.0495,0.0333,0.7977,0.3924,1,0,0.1638,relocation
CUST_00466,59.5771,0.8324,0.0978,0.0866,0.2486,0,1,0.2883,windfall_bonus
CUST_00467,41.7643,-0.0423,0.2478,0.8394,0.5791,0,0,0.0929,marriage
CUST_00468,34.8181,0.4036,0.0407,0.2291,0.2035,0,1,0.1724,salary_hike
CUST_00469,29.9543,0.0205,0.3958,0.5577,0.5391,0,0,0.1844,marriage
CUST_00470,-0.2819,-0.0794,0.0988,0.2411,0.2806,0,1,0.1525,retirement_approach
CUST_00471,34.2494,-0.0599,0.3326,0.5223,0.0897,0,0,0.2388,new_child
CUST_00472,18.8863,-0.011,0.3944,0.7744,0.5272,0,0,0.1426,marriage
CUST_00473,58.1332,0.1958,0.036,0.615,0.2096,0,0,0.1201,travel_pattern
CUST_00474,69.4615,0.6672,0.2072,0.2925,0.1324,0,0,0.0902,windfall_bonus
CUST_00475,3.9107,0.0367,0.5176,0.1286,0.1937,0,0,0.3134,education_loan
CUST_00476,53.2683,0.0435,0.2067,0.5754,0.3991,0,0,0.1045,marriage
CUST_00477,4.9176,-0.034,0.2072,0.0842,0.2036,0,1,0.1405,retirement_approach
CUST_00478,39.377,0.0558,0.3636,0.6991,0.4105,0,0,0.0636,marriage
CUST_00479,44.6066,-0.2067,0.3534,0.7277,0.6376,0,0,0.1305,marriage
CUST_00480,31.6019,0.5153,0.1995,0.7551,0.6185,0,0,0.0505,job_change
CUST_00481,4.2046,-0.0398,0.351,0.0417,0.1865,0,0,0.3478,education_loan
CUST_00482,32.1352,0.6048,0.0903,0.6632,0.6094,0,0,0.1234,job_change
CUST_00483,58.3295,0.7106,0.161,0.068,0.0932,0,1,0.1913,windfall_bonus
CUST_00484,47.4774,0.885,0.1036,0.1068,0.2466,0,1,0.1814,windfall_bonus
CUST_00485,34.1449,-0.1285,0.1824,0.6138,0.0527,0,0,0.4585,medical_event
CUST_00486,47.2212,0.4151,0.0382,0.0995,0.0983,0,1,0.1112,salary_hike
CUST_00487,29.9462,-0.1036,0.167,0.7208,0.4642,1,0,0.0521,travel_pattern
CUST_00488,38.177,0.8624,0.0782,0.1678,0.0955,0,1,0.1654,windfall_bonus
CUST_00489,58.0664,0.7465,0.242,0.1611,0.1223,0,1,0.2262,windfall_bonus
CUST_00490,57.5698,-0.0564,0.2045,0.7322,0.5851,0,0,0.1671,marriage
CUST_00491,48.6623,0.0194,0.1662,0.4953,0.1492,0,0,0.3324,new_child
CUST_00492,-3.3922,0.0015,0.1303,0.0582,0.0226,0,1,0.1178,retirement_approach
CUST_00493,0.5649,-0.0538,0.4588,0.2599,0.2081,0,0,0.4928,education_loan
CUST_00494,5.7949,-0.0376,0.088,0.5732,0.2414,0,0,0.1943,digital_shift
CUST_00495,43.4607,0.0793,0.1097,0.6973,0.2993,1,0,0.0798,travel_pattern
CUST_00496,49.6732,-0.0308,0.1341,0.6364,0.3579,1,0,0.1426,travel_pattern
CUST_00497,41.1739,0.8898,0.1147,0.2308,0.1701,0,1,0.1614,windfall_bonus
CUST_00498,-8.0261,0.0422,0.1147,0.2788,0.0827,0,1,0.0534,retirement_approach
CUST_00499,-0.532,-0.0958,0.501,0.2262,0.2616,0,0,0.4145,education_loan
CUST_00500,28.384,0.0326,0.4942,0.3826,0.2769,0,0,0.204,vehicle_purchase
CUST_00501,33.0508,0.1531,0.155,0.5862,0.3578,1,0,0.1634,travel_pattern
CUST_00502,0.1663,-0.1572,0.2219,0.2329,0.1271,0,0,0.0484,retirement_approach
CUST_00503,13.5364,0.1655,0.073,0.5801,0.5049,0,0,0.0702,digital_shift
CUST_00504,21.4861,0.0051,0.1361,0.7815,0.4701,1,0,0.0855,relocation
CUST_00505,23.3919,-0.0188,0.361,0.6351,0.2796,0,0,0.3772,new_child
CUST_00506,24.7578,0.1027,0.3422,0.5382,0.1673,0,0,0.3388,vehicle_purchase
CUST_00507,48.769,0.0226,0.4022,0.6334,0.5556,0,0,0.0721,marriage
CUST_00508,57.1611,0.5625,0.0511,0.2845,0.2862,0,1,0.2417,windfall_bonus
CUST_00509,29.3282,0.0261,0.0358,0.7312,0.4295,1,0,0.0631,relocation
CUST_00510,34.6927,-0.0794,0.0831,0.7176,0.1999,0,0,0.1154,travel_pattern
CUST_00511,39.2128,0.4698,0.2455,0.7272,0.486,0,0,0.1642,job_change
CUST_00512,20.1591,0.078,0.185,0.7799,0.5256,1,0,0.0503,relocation
CUST_00513,14.9289,0.115,0.4727,0.4191,0.1313,0,0,0.3357,vehicle_purchase
CUST_00514,30.8467,0.2898,0.1639,0.4538,0.4882,0,0,0.1613,job_change
CUST_00515,27.5666,0.3603,0.0164,0.5251,0.4286,0,0,0.1396,job_change
CUST_00516,20.4053,0.0025,0.3515,0.6019,0.193,0,0,0.356,new_child
CUST_00517,27.6329,0.036,0.0325,0.7238,0.1857,0,0,0.1009,travel_pattern
CUST_00518,27.3342,0.1215,0.19,0.5649,0.2087,1,0,0.1159,travel_pattern
CUST_00519,31.9958,-0.0679,0.2433,0.5508,0.1681,0,0,0.3877,medical_event
CUST_00520,23.4773,0.5027,0.1026,0.029,0.1006,0,1,0.2003,salary_hike
CUST_00521,12.101,0.1915,0.2218,0.4337,0.0801,0,0,0.2781,vehicle_purchase
CUST_00522,-3.6442,-0.0456,0.1435,0.1615,0.1039,0,1,0.1589,retirement_approach
CUST_00523,67.4742,0.549,0.063,0.0447,0.0318,0,1,0.2373,windfall_bonus
CUST_00524,49.4802,0.0556,0.2378,0.7837,0.5164,0,0,0.0862,marriage
CUST_00525,6.3572,-0.0012,0.0332,0.2418,0.2831,0,0,0.0794,retirement_approach
CUST_00526,27.4476,0.5308,0.044,0.2239,0.0011,0,1,0.1081,salary_hike
CUST_00527,22.9562,0.53,0.12,0.6061,0.3957,0,0,0.0996,job_change
CUST_00528,22.4145,-0.1015,0.1894,0.533,0.5609,0,0,0.0587,digital_shift
CUST_00529,23.2969,-0.0541,0.4135,0.4474,0.0806,0,0,0.338,vehicle_purchase
CUST_00530,25.2963,-0.0373,0.2906,0.6547,0.261,0,0,0.5127,medical_event
CUST_00531,55.2998,0.0766,0.2006,0.6482,0.5698,0,0,0.1648,marriage
CUST_00532,30.6977,0.0558,0.1262,0.718,0.3724,1,0,0.1068,relocation
CUST_00533,48.8205,0.0369,0.2979,0.7583,0.4051,0,0,0.2,marriage
CUST_00534,44.517,0.373,0.1052,0.2404,0.2434,0,0,0.0991,salary_hike
CUST_00535,51.4913,0.2542,0.0437,0.081,0.2703,0,0,0.2619,salary_hike
CUST_00536,17.5396,0.3955,0.1012,0.4428,0.5118,0,0,0.0557,job_change
CUST_00537,4.7993,0.09,0.3038,0.2885,0.0611,0,0,0.3405,education_loan
CUST_00538,8.5264,-0.0864,0.4414,0.2809,0.244,0,0,0.5093,education_loan
CUST_00539,27.4341,0.3047,0.2476,0.5121,0.393,0,0,0.1135,job_change
CUST_00540,7.9105,-0.0087,0.0003,0.6335,0.5689,0,0,0.12,digital_shift
CUST_00541,10.2782,-0.0764,0.1619,0.2498,0.0213,0,0,0.2472,retirement_approach
CUST_00542,10.1979,-0.1051,0.5526,0.272,0.1991,0,0,0.4943,education_loan
CUST_00543,59.8255,0.6756,0.23,0.2401,0.191,0,1,0.2131,windfall_bonus
CUST_00544,28.4533,-0.1651,0.0834,0.7226,0.3385,0,0,0.174,travel_pattern
CUST_00545,25.1212,-0.2203,0.3466,0.3228,0.1935,0,0,0.3026,vehicle_purchase
CUST_00546,21.976,-0.044,0.4102,0.4554,0.2402,0,0,0.3041,vehicle_purchase
CUST_00547,31.7446,0.026,0.3296,0.4449,0.2643,0,0,0.4896,medical_event
CUST_00548,14.838,-0.0579,0.175,0.6117,0.5347,1,0,0.1281,relocation
CUST_00549,3.4509,0.025,0.5228,0.1822,0.1134,0,0,0.3752,education_loan
CUST_00550,35.9806,0.5458,0.1288,0.4953,0.5432,0,0,0.065,job_change
CUST_00551,18.2037,0.3237,0.2395,0.4805,0.3593,0,0,0.1916,job_change
CUST_00552,18.2719,0.1842,0.4083,0.5024,0.0333,0,0,0.2136,vehicle_purchase
CUST_00553,8.9733,-0.0917,0.2657,0.0754,0.1494,0,0,0.3848,education_loan
CUST_00554,21.5314,0.2992,0.2405,0.5463,0.3516,0,0,0.0534,job_change
CUST_00555,31.6898,-0.1536,0.219,0.5783,0.2313,0,0,0.5125,medical_event
CUST_00556,28.6149,-0.0564,0.2765,0.6277,0.2755,0,0,0.3657,new_child
CUST_00557,-5.3701,-0.0074,0.1008,0.2197,0.2597,0,1,0.0954,retirement_approach
CUST_00558,35.3132,0.0493,0.2758,0.3819,0.2936,0,0,0.3062,new_child
CUST_00559,55.4457,-0.0434,0.3295,0.6498,0.5961,0,0,0.1363,marriage
CUST_00560,52.8156,-0.053,0.2762,0.5598,0.6767,0,0,0.1991,marriage
CUST_00561,11.5293,0.1152,0.3698,0.607,0.2922,0,0,0.1965,vehicle_purchase
CUST_00562,49.1649,0.5053,0.0469,0.2601,0.0884,0,1,0.146,salary_hike
CUST_00563,29.5798,-0.0717,0.4686,0.47,0.1223,0,0,0.4523,vehicle_purchase
CUST_00564,20.893,0.2601,0.1643,0.1384,0.1222,0,1,0.113,salary_hike
CUST_00565,4.2563,0.0547,0.3092,0.0494,0.2145,0,0,0.271,education_loan
CUST_00566,39.9279,-0.0971,0.281,0.6295,0.0787,0,0,0.2687,new_child
CUST_00567,29.9752,-0.1435,0.4416,0.42,0.231,0,0,0.3622,vehicle_purchase
CUST_00568,22.5969,-0.0459,0.307,0.3222,0.2508,0,0,0.3474,vehicle_purchase
CUST_00569,41.7238,0.0867,0.0078,0.6743,0.2748,1,0,0.0517,travel_pattern
CUST_00570,24.6531,0.0034,0.1388,0.753,0.533,1,0,0.1701,relocation
CUST_00571,17.9395,-0.1511,0.1792,0.6426,0.3739,1,0,0.1204,relocation
CUST_00572,22.0996,-0.0633,0.1868,0.6537,0.1645,0,0,0.4132,new_child
CUST_00573,42.0432,0.5941,0.0883,0.147,0.2539,0,0,0.1554,salary_hike
CUST_00574,37.0658,-0.0614,0.2725,0.5767,0.0776,0,0,0.3422,medical_event
CUST_00575,7.08,-0.1116,0.3143,0.0476,0.2096,0,0,0.3073,education_loan
CUST_00576,22.0731,0.2152,0.1071,0.5209,0.5696,0,0,0.0502,job_change
CUST_00577,21.0087,0.0717,0.2292,0.6796,0.2872,0,0,0.4624,new_child
CUST_00578,45.1904,-0.0309,0.4454,0.8001,0.5294,0,0,0.0604,marriage
CUST_00579,21.4034,-0.0572,0.1887,0.618,0.4763,0,0,0.1396,digital_shift
CUST_00580,1.7507,-0.0095,0.315,0.1692,0.2172,0,0,0.4133,education_loan
CUST_00581,2.7562,0.0266,0.1109,0.214,0.2707,0,1,0.129,retirement_approach
CUST_00582,31.5245,0.0685,0.2263,0.6809,0.4428,1,0,0.1061,travel_pattern
CUST_00583,46.4025,-0.0054,0.1747,0.7042,0.3439,1,0,0.178,travel_pattern
CUST_00584,10.6383,-0.0994,0.2121,0.1992,0.1291,0,1,0.1678,retirement_approach
CUST_00585,44.0467,0.6523,0.02,0.1645,0.0211,0,1,0.1938,windfall_bonus
CUST_00586,-6.4123,0.0681,0.3415,0.1354,0.0929,0,0,0.3843,education_loan
CUST_00587,9.0836,0.0114,0.1111,0.5868,0.5433,0,0,0.1698,digital_shift
CUST_00588,27.3546,-0.016,0.0137,0.5637,0.3368,1,0,0.0849,relocation
CUST_00589,41.6984,0.1753,0.2675,0.7086,0.4005,0,0,0.0929,marriage
CUST_00590,52.8084,0.4578,0.2348,0.2123,0.0284,0,1,0.2775,windfall_bonus
CUST_00591,22.1178,0.0474,0.2137,0.676,0.3926,1,0,0.1059,travel_pattern
CUST_00592,37.9812,-0.0101,0.3744,0.6132,0.0235,0,0,0.3655,new_child
